ID,Source,RecordID,TSN,S_Rank_Assigned_2014,Phylo_Code,Common_Name,Family,Genus,Species,HU_12_NAME,County,Basin,N_Detected,N_vouchered,N_released,CoarseAbundance,Date,Lat,Long,Locality,DB_Record_ID,Review_Status,Review_Comments,Collector,ID_by,Field_Collection_Number,Museum_Number,Gear,Survey_Comments,TSN_1,ER_Status,SCP_UserProjectID,SCP_PermitNumber,HUC_8,SCP_PermitType,SCP_siteID,HUC_12,Date_Range_Category
221626,PFBC_ARDB,221626,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Brush Creek,,Ohio,,,,,9/12/2000,40.328889,-79.597778,Ohio Drainage: Brush Creek,,,,PFBC,PFBC_Collector_8,PFBC_Site_3171,,Electrobackpack,PFBC_Water_402305794555,168394,,,,5020005,,,50200050702,3
73265,SCP,73265,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Brush Creek,,Monongahela,130,,,,9/12/2000,40.32905,-79.59803,"Brush Creek (37246) Site 1; Garpevile, PA Corner of SR4003 and SR130 Are 8 site 0101.",,,,DEP Fish IBI database,,,,Fish-07,WPC-PAD-ID#: DEPIBI025,168394,,,0,5020005,0,0,50200050702,3
221629,PFBC_ARDB,221629,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Brush Creek,,Ohio,,,,,9/20/2000,40.332222,-79.668056,Ohio Drainage: Brush Creek,,,,PFBC,PFBC_Collector_8,PFBC_Site_3173,,Electrobackpack,PFBC_Water_402305794555,168394,,,,5020005,,,50200050702,3
73266,SCP,73266,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Brush Creek,,Monongahela,1,,,,9/20/2000,40.33218,-79.66798,"Brush Creek (37246) Site 2; Brush Creek Road, behind police manor",,,,DEP Fish IBI database,,,,Fish-07,WPC-PAD-ID#: DEPIBI026,168394,,,0,5020005,0,0,50200050702,3
72669,SCP,72669,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Middle Creek,,Monongahela,1,,,,10/2/2000,39.901569,-79.208817,Middle Creek @ SR3006 Bridge,,,,"DPF_Collection_Log: TDS, DPF, ML","TDS, DPF",TDS 0023,should be at Rock Spring Lab,Backpack EF PDC,,0,,DPF-WFS596,0,5020006,0,0,50200060805,3
72624,SCP,72624,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Hoovers Run-Dunkard Creek,,Monongahela,3,,,,10/3/2000,39.72195,-80.24535,"Dunkard Creek Site 1; Just south of Brave, PA off route 7.",,,,DEP Fish IBI database,,,,Fish-07,WPC-PAD-ID#: DEPIBI073,168394,,,0,5020005,0,0,50200050105,3
73581,SCP,73581,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,First Fork Sinnemahoning Creek,,Susquehanna,98,,,,10/18/2000,41.34274,-78.06694,First Fork Sinnemahoning Creek; Started site just upstream of the confluence with White Oak Run.,,,,DEP Fish IBI database,,,,Fish-17,WPC-PAD-ID#: DEPIBI086,168394,,,0,2050202,0,0,20502020407,3
73303,SCP,73303,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Ohio River-Montour Run,,Ohio,1,,,,10/19/2000,40.44512,-80.01841,,,,,Heidi Dunn and Nathan Badgett,,,,Boat EF,,0,,Northshore Riverfront Park Project,0,5030101,0,0,50301010303,3
72616,SCP,72616,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Marsh Creek,,Potomac,128,,,,10/23/2000,39.79355,-77.27788,Marsh Creek Site 3 near Gettysburg;,,,,DEP Fish IBI database,,,,Fish-17,WPC-PAD-ID#: DEPIBI146,168394,,,0,2070009,0,0,20700090203,3
72618,SCP,72618,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Marsh Creek,,Potomac,38,,,,10/24/2000,39.81451,-77.28567,Marsh Creek Site 1 near Gettysburg; At Gettysburg Campground. Site was Leroys Site # 04,,,,DEP Fish IBI database,,,,Fish-17,WPC-PAD-ID#: DEPIBI144,168394,,,0,2070009,0,0,20700090203,3
72617,SCP,72617,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Marsh Creek,,Potomac,148,,,,10/24/2000,39.80268,-77.28543,Marsh Creek Site 2 near Gettysburg;,,,,DEP Fish IBI database,,,,Fish-17,WPC-PAD-ID#: DEPIBI145,168394,,,0,2070009,0,0,20700090203,3
73470,SCP,73470,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,N. Fork Redbank Creek,,Allegheny,3,,,,5/29/2001,41.17687,-79.0744,UNT North Fork Redbank Creek (48856) Site 1; About 20 meters upstream of the confluence,,,,DEP Fish IBI database,,,,Fish-07,WPC-PAD-ID#: DEPIBI264,168394,,,0,5010006,0,0,50100060202,3
73471,SCP,73471,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,N. Fork Redbank Creek,,Allegheny,1,,,,5/29/2001,41.17748,-79.07639,UNT North Fork Redbank Creek (48856) Site 2; Upstream of bridge,,,,DEP Fish IBI database,,,,Fish-07,WPC-PAD-ID#: DEPIBI265,168394,,,0,5010006,0,0,50100060202,3
221382,PFBC_ARDB,221382,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Dunlap Creek,,Ohio,,,,,6/5/2001,40.013611,-79.884722,Ohio Drainage: Dunlap Creek,,,,PFBC,PFBC_Collector_8,PFBC_Site_3188,,Electrobackpack,PFBC_Water_400120795320,168394,,,,5020005,,,50200050506,3
222412,PFBC_ARDB,222412,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,East Hickory Creek,,Ohio,,,,,6/5/2001,41.587222,-79.3525,Ohio Drainage: Beaver Run,,,,PFBC,PFBC_Collector_2,PFBC_Site_7089,,Electrobackpack,PFBC_Water_413530792231,168394,,,,5010003,,,50100030104,3
73255,SCP,73255,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Loyalhanna Creek,,Allegheny,13,,,,6/5/2001,40.38207,-79.48988,White Thorn Creek Site 1; Growing Greener Project Area,,,,DEP Fish IBI database,,,,Fish-07,WPC-PAD-ID#: DEPIBI277,168394,,,0,5010008,0,0,50100080108,3
73256,SCP,73256,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Loyalhanna Creek,,Allegheny,118,,,,6/5/2001,40.40929,-79.45765,White Thorn Creek Site 2; Site was above Route 22 and below resivoir.,,,,DEP Fish IBI database,,,,Fish-07,WPC-PAD-ID#: DEPIBI278,168394,,,0,5010008,0,0,50100080108,3
222473,PFBC_ARDB,222473,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,South Branch Tionesta Creek,,Ohio,,,,,6/11/2001,41.620278,-78.983611,Ohio Drainage: South Branch Tionesta Creek,,,,PFBC,PFBC_Collector_2,PFBC_Site_7103,,Electrobackpack,PFBC_Water_414038790208,168394,,,,5010003,,,50100030202,3
222543,PFBC_ARDB,222543,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,South Branch Tionesta Creek,,Ohio,,,,,6/11/2001,41.651111,-79.011389,Ohio Drainage: South Branch Tionesta Creek,,,,PFBC,PFBC_Collector_2,PFBC_Site_7104,,Electrobackpack,PFBC_Water_414038790208,168394,,,,5010003,,,50100030202,3
222570,PFBC_ARDB,222570,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,South Branch Tionesta Creek,,Ohio,,,,,6/11/2001,41.672222,-79.029167,Ohio Drainage: South Branch Tionesta Creek,,,,PFBC,PFBC_Collector_2,PFBC_Site_7105,,Electrobackpack,PFBC_Water_414038790208,168394,,,,5010003,,,50100030202,3
221182,PFBC_ARDB,221182,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Georges Creek,,Ohio,,,,,6/12/2001,39.776944,-79.875556,Ohio Drainage: Georges Creek,,,,PFBC,PFBC_Collector_8,PFBC_Site_3192,,Electrobackpack,PFBC_Water_394711795500,168394,,,,5020005,,,50200050203,3
221183,PFBC_ARDB,221183,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Georges Creek,,Ohio,,,,,6/12/2001,39.777222,-79.824167,Ohio Drainage: Georges Creek,,,,PFBC,PFBC_Collector_8,PFBC_Site_3191,,Electrobackpack,PFBC_Water_394711795500,168394,,,,5020005,,,50200050203,3
221203,PFBC_ARDB,221203,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Georges Creek,,Ohio,,,,,6/12/2001,39.794444,-79.797222,Ohio Drainage: Georges Creek,,,,PFBC,PFBC_Collector_8,PFBC_Site_3190,,Electrobackpack,PFBC_Water_394711795500,168394,,,,5020005,,,50200050203,3
72516,SCP,72516,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Georges Creek,,Monongahela,1,,,,6/12/2001,39.79438,-79.79726,Georges Creek Site 1; 210 meters downstream of T-365 Bridge. Site 0101,,,,DEP Fish IBI database,,,,Fish-07,WPC-PAD-ID#: DEPIBI097,168394,,,0,5020005,0,0,50200050203,3
72515,SCP,72515,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Georges Creek,,Monongahela,5,,,,6/12/2001,39.77883,-79.82426,"Georges Creek Site 2; Site was 100 meters downstream from SR3009. Sewage smell instream from unamed trib upstream of site. Sewage treatment plant coming online in future in Smithfield, PA.",,,,DEP Fish IBI database,,,,Fish-07,WPC-PAD-ID#: DEPIBI098,168394,,,0,5020005,0,0,50200050203,3
72513,SCP,72513,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Georges Creek,,Monongahela,2,,,,6/12/2001,39.77734,-79.87572,Georges Creek Site 3; Site was near T-354 bridge.,,,,DEP Fish IBI database,,,,Fish-07,WPC-PAD-ID#: DEPIBI099,168394,,,0,5020005,0,0,50200050203,3
221401,PFBC_ARDB,221401,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Tenmile Creek-Bane Creek,,Ohio,,,,,6/13/2001,40.026667,-80.248056,Ohio Drainage: Tenmile Creek,,,,PFBC,PFBC_Collector_8,PFBC_Site_3194,,Electrobackpack,PFBC_Water_395904795958,168394,,,,5020005,,,50200050401,3
221419,PFBC_ARDB,221419,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Tenmile Creek-Bane Creek,,Ohio,,,,,6/13/2001,40.054444,-80.307778,Ohio Drainage: Tenmile Creek,,,,PFBC,PFBC_Collector_8,PFBC_Site_3193,,Electrobackpack,PFBC_Water_395904795958,168394,,,,5020005,,,50200050401,3
221339,PFBC_ARDB,221339,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Stoney Creek-Buck Run,,Ohio,,,,,6/15/2001,39.954445,-78.919724,Ohio Drainage: Stonycreek River,,,,PFBC,PFBC_Collector_8,PFBC_Site_3197,,Electrobackpack,PFBC_Water_401951785532,168394,,,,5010007,,,50100070302,3
221367,PFBC_ARDB,221367,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Stoney Creek-Buck Run,,Ohio,,,,,6/15/2001,39.991111,-78.906667,Ohio Drainage: Stonycreek River,,,,PFBC,PFBC_Collector_8,PFBC_Site_3198,,Electrobackpack,PFBC_Water_401951785532,168394,,,,5010007,,,50100070302,3
221390,PFBC_ARDB,221390,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Stoney Creek-Buck Run,,Ohio,,,,,6/15/2001,40.024723,-78.919998,Ohio Drainage: Stonycreek River,,,,PFBC,PFBC_Collector_8,PFBC_Site_3199,,Electrobackpack,PFBC_Water_401951785532,168394,,,,5010007,,,50100070302,3
222885,PFBC_ARDB,222885,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,East Branch Tunungwant Creek,,Ohio,,,,,6/18/2001,41.8625,-78.6475,Ohio Drainage: East Branch Tunungwant Creek,,,,PFBC,PFBC_Collector_2,PFBC_Site_7107,,Electrobackpack,PFBC_Water_415728783832,168394,,,,5010001,,,50100010701,3
221719,PFBC_ARDB,221719,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Blacklegs Creek,,Ohio,,,,,6/19/2001,40.548889,-79.365556,Ohio Drainage: Blacklegs Creek,,,,PFBC,PFBC_Collector_8,PFBC_Site_3201,,Electrobackpack,PFBC_Water_403001792715,168394,,,,5010008,,,50100080201,3
222911,PFBC_ARDB,222911,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,East Branch Tunungwant Creek,,Ohio,,,,,6/19/2001,41.885556,-78.655556,Ohio Drainage: East Branch Tunungwant Creek,,,,PFBC,PFBC_Collector_2,PFBC_Site_7108,,Electrobackpack,PFBC_Water_415728783832,168394,,,,5010001,,,50100010701,3
222924,PFBC_ARDB,222924,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,East Branch Tunungwant Creek,,Ohio,,,,,6/19/2001,41.889722,-78.651944,Ohio Drainage: East Branch Tunungwant Creek,,,,PFBC,PFBC_Collector_2,PFBC_Site_7110,,Electrobackpack,PFBC_Water_415728783832,168394,,,,5010001,,,50100010701,3
221701,PFBC_ARDB,221701,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Blacklegs Creek,,Ohio,,,,,6/20/2001,40.512778,-79.420833,Ohio Drainage: Blacklegs Creek,,,,PFBC,PFBC_Collector_8,PFBC_Site_3203,,Electrobackpack,PFBC_Water_403001792715,168394,,,,5010008,,,50100080201,3
221704,PFBC_ARDB,221704,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Blacklegs Creek,,Ohio,,,,,6/20/2001,40.521389,-79.4,Ohio Drainage: Blacklegs Creek,,,,PFBC,PFBC_Collector_8,PFBC_Site_3202,,Electrobackpack,PFBC_Water_403001792715,168394,,,,5010008,,,50100080201,3
73302,SCP,73302,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Blacklegs Creek,,Allegheny,1,,,,6/20/2001,40.51078,-79.4244,Blacklegs Creek; Site was 200 meters downstream of SR0286 and SR3019 intersection.,,,,DEP Fish IBI database,,,,Fish-07,WPC-PAD-ID#: DEPIBI018,168394,,,0,5010008,0,0,50100080201,3
221673,PFBC_ARDB,221673,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Conemaugh River-McGee Run,,Ohio,,,,,6/21/2001,40.429167,-79.221944,Ohio Drainage: Toms Run,,,,PFBC,PFBC_Collector_8,PFBC_Site_3208,,Electrobackpack,PFBC_Water_402538791322,168394,,,,5010007,,,50100071005,3
222539,PFBC_ARDB,222539,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Pine Creek,,Ohio,,,,,6/25/2001,41.649722,-79.531944,Ohio Drainage: Pine Creek,,,,PFBC,PFBC_Collector_2,PFBC_Site_7096,,Electrobackpack,PFBC_Water_413707793910,168394,,,,5010003,,,50100030503,3
222605,PFBC_ARDB,222605,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,West Branch Calkwell Creek,,Ohio,,,,,6/25/2001,41.694167,-79.571667,Ohio Drainage: West Branch Caldwell Creek,,,,PFBC,PFBC_Collector_2,PFBC_Site_7090,,Electrobackpack,PFBC_Water_414138793415,168394,,,,5010003,,,50100030501,3
222492,PFBC_ARDB,222492,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Pine Creek,,Ohio,,,,,6/26/2001,41.628889,-79.590556,Ohio Drainage: Pine Creek,,,,PFBC,PFBC_Collector_2,PFBC_Site_7098,,Electrobackpack,PFBC_Water_413707793910,168394,,,,5010003,,,50100030503,3
222511,PFBC_ARDB,222511,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Pine Creek,,Ohio,,,,,6/26/2001,41.631944,-79.612222,Ohio Drainage: Pine Creek,,,,PFBC,PFBC_Collector_2,PFBC_Site_7099,,Electrobackpack,PFBC_Water_413707793910,168394,,,,5010003,,,50100030503,3
222526,PFBC_ARDB,222526,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Pine Creek,,Ohio,,,,,6/26/2001,41.638333,-79.548333,Ohio Drainage: Pine Creek,,,,PFBC,PFBC_Collector_2,PFBC_Site_7097,,Electrobackpack,PFBC_Water_413707793910,168394,,,,5010003,,,50100030503,3
222118,PFBC_ARDB,222118,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Cool Spring Creek,,Ohio,,,,,6/27/2001,41.261389,-80.184722,Ohio Drainage: Cool Spring Creek,,,,PFBC,PFBC_Collector_1,PFBC_Site_3093,,Electrobackpack,PFBC_Water_411325801334,168394,,,,5030102,,,50301020502,3
222110,PFBC_ARDB,222110,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Yellow Creek,,Ohio,3,,,,6/27/2001,41.250278,-80.172778,Ohio Drainage: Yellow Creek,,,,PFBC,PFBC_Collector_1,PFBC_Site_3092,,Electrobackpack,PFBC_Water_411449801054,168394,,,,5030102,,,50301020501,3
222486,PFBC_ARDB,222486,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Pine Creek,,Ohio,,,,,6/27/2001,41.624444,-79.635278,Ohio Drainage: Pine Creek,,,,PFBC,PFBC_Collector_2,PFBC_Site_7100,,Electrobackpack,PFBC_Water_413707793910,168394,,,,5010003,,,50100030503,3
222096,PFBC_ARDB,222096,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Cool Spring Creek,,Ohio,13,,,,6/28/2001,41.226667,-80.214167,Ohio Drainage: Cool Spring Creek,,,,PFBC,PFBC_Collector_1,PFBC_Site_3094,,Electrobackpack,PFBC_Water_411325801334,168394,,,,5030102,,,50301020502,3
222627,PFBC_ARDB,222627,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Twomile Run,,Ohio,,,,,7/5/2001,41.704444,-79.023056,Ohio Drainage: Twomile Run,,,,PFBC,PFBC_Collector_2,PFBC_Site_7123,,Electrobackpack,PFBC_Water_414205790200,168394,,,,5010003,,,50100030304,3
222652,PFBC_ARDB,222652,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Twomile Run,,Ohio,,,,,7/5/2001,41.712222,-78.984167,Ohio Drainage: Twomile Run,,,,PFBC,PFBC_Collector_2,PFBC_Site_7122,,Electrobackpack,PFBC_Water_414205790200,168394,,,,5010003,,,50100030304,3
222674,PFBC_ARDB,222674,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Twomile Run,,Ohio,,,,,7/5/2001,41.736667,-78.963889,Ohio Drainage: Twomile Run,,,,PFBC,PFBC_Collector_2,PFBC_Site_7120,,Electrobackpack,PFBC_Water_414205790200,168394,,,,5010003,,,50100030304,3
74159,SCP,74159,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Conewango Creek,,Allegheny,2,,,,7/10/2001,41.92285,-79.13416,Conewango Creek;,,,,DEP Fish IBI database,,,,Fish-10,WPC-PAD-ID#: DEPIBI058,168394,,,0,5010002,0,0,50100020407,3
73795,SCP,73795,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Cussewago Creek,,Allegheny,2,,,,7/11/2001,41.64979,-80.18344,Cussewago Creek; Started at the PFBC Access area. Near the confluence with French Creek,,,,DEP Fish IBI database,,,,Fish-04,WPC-PAD-ID#: DEPIBI061,168394,,,0,5010004,0,0,50100040603,3
222614,PFBC_ARDB,222614,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Thompson Creek,,Ohio,,,,,7/16/2001,41.702778,-79.665278,Ohio Drainage: Shirley Run,,,,PFBC,PFBC_Collector_2,PFBC_Site_7101,,Electrobackpack,PFBC_Water_414055794003,168394,,,,5010003,,,50100030603,3
73648,SCP,73648,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Shenango River-Hogback Run,,Ohio,3,,,,7/20/2001,41.26998,-80.47854,Shenango River;,,,,DEP Fish IBI database,,,,Fish-17,WPC-PAD-ID#: DEPIBI207,168394,,,0,5030102,0,0,50301020603,3
222793,PFBC_ARDB,222793,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Allegheny River-Mill Creek,,Ohio,,,,,7/30/2001,41.791389,-78.015833,Ohio Drainage: Allegheny River,,,,PFBC,PFBC_Collector_2,PFBC_Site_7113,,Electrobackpack,PFBC_Water_402636800050,168394,,,,5010001,,,50100010201,3
222734,PFBC_ARDB,222734,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Allegheny River-Fishing Creek,,Ohio,,,,,7/31/2001,41.760278,-78.044444,Ohio Drainage: Allegheny River,,,,PFBC,PFBC_Collector_2,PFBC_Site_7114,,Electrobackpack,PFBC_Water_402636800050,168394,,,,5010001,,,50100010203,3
222834,PFBC_ARDB,222834,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Allegheny River-Mill Creek,,Ohio,,,,,7/31/2001,41.8175,-77.983056,Ohio Drainage: Allegheny River,,,,PFBC,PFBC_Collector_2,PFBC_Site_7112,,Electrobackpack,PFBC_Water_402636800050,168394,,,,5010001,,,50100010201,3
222852,PFBC_ARDB,222852,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Allegheny River-Mill Creek,,Ohio,,,,,7/31/2001,41.833611,-77.944167,Ohio Drainage: Allegheny River,,,,PFBC,PFBC_Collector_2,PFBC_Site_7111,,Electrobackpack,PFBC_Water_402636800050,168394,,,,5010001,,,50100010201,3
222704,PFBC_ARDB,222704,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Allegheny River-Fishing Creek,,Ohio,,,,,8/1/2001,41.748889,-78.104167,Ohio Drainage: Allegheny River,,,,PFBC,PFBC_Collector_2,PFBC_Site_7116,,Electrobackpack,PFBC_Water_402636800050,168394,,,,5010001,,,50100010203,3
222705,PFBC_ARDB,222705,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Allegheny River-Fishing Creek,,Ohio,,,,,8/1/2001,41.748889,-78.066667,Ohio Drainage: Allegheny River,,,,PFBC,PFBC_Collector_2,PFBC_Site_7115,,Electrobackpack,PFBC_Water_402636800050,168394,,,,5010001,,,50100010203,3
222341,PFBC_ARDB,222341,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Pymatuning Reservoir drainage,,Ohio,1,,,,8/1/2001,41.523611,-80.509722,Ohio Drainage: Pymatuning Reservoir,,,,PFBC,PFBC_Collector_1,PFBC_Site_2370,,Seine,PFBC_Water_412957802739,168394,,,,5030102,,,50301020104,3
222385,PFBC_ARDB,222385,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,E. Branch Clarion River-E. Branch Lad Dam,,Ohio,,,,,8/2/2001,41.564444,-78.533333,Ohio Drainage: South Fork Straight Creek,,,,PFBC,PFBC_Collector_2,PFBC_Site_7140,,Electrobackpack,PFBC_Water_413421783237,168394,,,,5010005,,,50100050101,3
221949,PFBC_ARDB,221949,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Muddy Creek,,Ohio,1,,,,8/7/2001,40.938889,-80.126667,Ohio Drainage: Lake Arthur,,,,PFBC,PFBC_Collector_1,PFBC_Site_2407,,Seine,PFBC_Water_405745800719,168394,,,,5030105,,,50301050307,3
222391,PFBC_ARDB,222391,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Sinnemahoning Portage Creek,,Susquehanna,,,,,8/7/2001,41.570556,-78.196389,Susquehanna Drainage: Sinnemahoning Portage Creek,,,,PFBC,PFBC_Collector_3,PFBC_Site_11356,,Electrobackpack,PFBC_Water_413018781325,168394,,,,2050202,,,20502020102,3
73304,SCP,73304,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Ohio River-Montour Run,,Ohio,11,,,,8/7/2001,40.46222,-80.03667,OHIO; RDB,,,,ORSANCO,,,,Fish-20,WPC-PAD-ID#: 002.2RDB,168394,,,0,5030101,0,0,50301010303,3
73342,SCP,73342,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Ohio River-Big Sewickley Creek,,Ohio,1,,,,8/8/2001,40.51472,-80.15028,OHIO; LDB,,,,ORSANCO,,,,Fish-20,WPC-PAD-ID#: 008.8LDB,168394,,,0,5030101,0,0,50301010307,3
73587,SCP,73587,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Kettle Creek,,Susquehanna,2,,,,8/8/2001,41.29979,-77.84243,Kettle Creek at Westport; About 500 meters above Mouth at the boat ramp.,,,,DEP Fish IBI database,,,,Fish-17,WPC-PAD-ID#: DEPIBI108,168394,,,0,2050203,0,0,20502030106,3
222322,PFBC_ARDB,222322,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,First Fork Sinnemahoning Creek-Muley Run,,Susquehanna,,,,,8/20/2001,41.516111,-78.056111,Susquehanna Drainage: Bailey Run,,,,PFBC,PFBC_Collector_3,PFBC_Site_11355,,Electrobackpack,PFBC_Water_413046780244,168394,,,,2050202,,,20502020406,3
222409,PFBC_ARDB,222409,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,East Fork Sinnemahoning Creek,,Susquehanna,,,,,8/20/2001,41.586111,-77.900556,Susquehanna Drainage: East Fork Sinnemahoning Creek,,,,PFBC,PFBC_Collector_3,PFBC_Site_11351,,Electrobackpack,PFBC_Water_413146780118,168394,,,,2050202,,,20502020405,3
222515,PFBC_ARDB,222515,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,First Fork Sinnemahoning Creek-Freeman Run,,Susquehanna,,,,,8/21/2001,41.633056,-77.997222,Susquehanna Drainage: First Fork Sinnemahoning Creek,,,,PFBC,PFBC_Collector_3,PFBC_Site_11361,,Electrobackpack,PFBC_Water_411903780450,168394,,,,2050202,,,20502020403,3
222532,PFBC_ARDB,222532,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,First Fork Sinnemahoning Creek-Freeman Run,,Susquehanna,,,,,8/21/2001,41.642778,-77.970556,Susquehanna Drainage: First Fork Sinnemahoning Creek,,,,PFBC,PFBC_Collector_3,PFBC_Site_11362,,Electrobackpack,PFBC_Water_411903780450,168394,,,,2050202,,,20502020403,3
73357,SCP,73357,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Plum Creek,,Allegheny,1,,,,9/5/2001,40.53782,-79.80967,ALLEGHENY,,,,ORSANCO,,,,Fish-20,WPC-PAD-ID#: -014.4ALL,168394,,,0,5010009,0,0,50100090305,3
73931,SCP,73931,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Potato Creek-Sackett Hollow,McKean,Allegheny,10,,,,5/28/2002,41.6759,-78.3937,"Potato Creek, West branch, 200m upstream of E. Valley Road(T362) bridge;",,,,"DPF_Collection_Log: DPF,CJT,NJB",,DPF02--01,PSU3555,Backpack EF PDC,,0,,WRCF-Burbot,0,5010001,0,0,50100010101,3
73928,SCP,73928,168394,S5,135a-06,Fantail Darter,Percidae,Etheostoma,flabellare,Potato Creek-Sackett Hollow,McKean,Allegheny,1,,,,5/29/2002,41.6641,-78.4219,Unnamed trib to West Branch of Potato Creek,,,,"DPF_Collection_Log: DPF,CJT,NJB",,DPF02-03,PSU3562,Backpack EF PDC,,0,,WRCF-Burbot,0,5010001,0,0,50100010101,3
